Time,Filer,Volume,Total,Used,Free,UsageRatio
1472290820,netapp-02,vs1_cumulus_clus5,6606028,4821487,1784541
1472290820,netapp-02,vs1_cumulus_clus1,6606028,5346931,1259097
1472290820,netapp-02,vs1_fusion_vol,716800,439313,277486
1472290820,netapp-02,vs1_websrvc,1459200,526,1458673
1472290820,netapp-02,vs1_labvdi2,1045954,888372,157581
1472290820,netapp-02,vs1_labpool7,486400,23447,462952
1472290820,netapp-02,vs1_reflab3,996147,665153,330994
1472292643,netapp-02,vs1_cumulus_clus3,9159884,5838627,3321257
1472292643,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472292643,netapp-02,vs1_xenoscope,1842872,973789,869082
1472292643,netapp-02,vs1_ftlvmw1,996147,729876,266271
1472292643,netapp-02,vs1_cumulus_clus5,6606028,4822752,1783276
1472292643,netapp-02,vs1_cumulus_clus1,6606028,5345574,1260454
1472292643,netapp-02,vs1_fusion_vol,716800,439313,277486
1472292643,netapp-02,vs1_websrvc,1459200,526,1458673
1472292643,netapp-02,vs1_labvdi2,1045954,888377,157577
1472292643,netapp-02,vs1_labpool7,486400,23447,462952
1472292643,netapp-02,vs1_reflab3,996147,665153,330994
1472294465,netapp-02,vs1_cumulus_clus3,9159884,5842550,3317334
1472294465,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472294465,netapp-02,vs1_xenoscope,1842872,973918,868953
1472294465,netapp-02,vs1_ftlvmw1,996147,729877,266270
1472294465,netapp-02,vs1_cumulus_clus5,6606028,4823194,1782834
1472294465,netapp-02,vs1_cumulus_clus1,6606028,5356535,1249493
1472294465,netapp-02,vs1_fusion_vol,716800,439313,277486
1472294465,netapp-02,vs1_websrvc,1459200,526,1458673
1472294465,netapp-02,vs1_labvdi2,1045954,888379,157574
1472294465,netapp-02,vs1_labpool7,486400,23447,462952
1472294465,netapp-02,vs1_reflab3,996147,665153,330994
1472296289,netapp-02,vs1_cumulus_clus3,9159884,5838365,3321518
1472296289,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472296289,netapp-02,vs1_xenoscope,1842872,973959,868912
1472296289,netapp-02,vs1_ftlvmw1,996147,729889,266257
1472296289,netapp-02,vs1_cumulus_clus5,6606028,4823722,1782305
1472296289,netapp-02,vs1_cumulus_clus1,6606028,5351247,1254781
1472296289,netapp-02,vs1_fusion_vol,716800,439313,277486
1472296289,netapp-02,vs1_websrvc,1459200,526,1458673
1472296289,netapp-02,vs1_labvdi2,1045954,888381,157573
1472296289,netapp-02,vs1_labpool7,486400,23447,462952
1472296289,netapp-02,vs1_reflab3,996147,665153,330994
1472298113,netapp-02,vs1_cumulus_clus3,9159884,5842316,3317568
1472298113,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472298113,netapp-02,vs1_xenoscope,1842872,973998,868873
1472298113,netapp-02,vs1_ftlvmw1,996147,729889,266257
1472298113,netapp-02,vs1_cumulus_clus5,6606028,4824278,1781749
1472298113,netapp-02,vs1_cumulus_clus1,6606028,5362034,1243994
1472298113,netapp-02,vs1_fusion_vol,716800,439313,277486
1472298113,netapp-02,vs1_websrvc,1459200,526,1458673
1472298113,netapp-02,vs1_labvdi2,1045954,888383,157571
1472298113,netapp-02,vs1_labpool7,486400,23447,462952
1472298113,netapp-02,vs1_reflab3,996147,665153,330994
1472299933,netapp-02,vs1_cumulus_clus3,9159884,5841466,3318418
1472299933,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472299933,netapp-02,vs1_xenoscope,1842872,974176,868695
1472299933,netapp-02,vs1_ftlvmw1,996147,729890,266256
1472299933,netapp-02,vs1_cumulus_clus5,6606028,4824685,1781343
1472299933,netapp-02,vs1_cumulus_clus1,6606028,5355795,1250233
1472299933,netapp-02,vs1_fusion_vol,716800,439313,277486
1472299933,netapp-02,vs1_websrvc,1459200,526,1458673
1472299933,netapp-02,vs1_labvdi2,1045954,888386,157568
1472299933,netapp-02,vs1_labpool7,486400,23447,462952
1472299933,netapp-02,vs1_reflab3,996147,665153,330994
1472301754,netapp-02,vs1_cumulus_clus3,9159884,5847705,3312179
1472301754,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472301754,netapp-02,vs1_xenoscope,1842872,974216,868655
1472301754,netapp-02,vs1_ftlvmw1,996147,729894,266252
1472301754,netapp-02,vs1_cumulus_clus5,6606028,4825274,1780753
1472301754,netapp-02,vs1_cumulus_clus1,6606028,5368338,1237690
1472301754,netapp-02,vs1_fusion_vol,716800,439313,277486
1472301754,netapp-02,vs1_websrvc,1459200,526,1458673
1472301754,netapp-02,vs1_labvdi2,1045954,888388,157565
1472301754,netapp-02,vs1_labpool7,486400,23447,462952
1472301754,netapp-02,vs1_reflab3,996147,665153,330994
1472303576,netapp-02,vs1_cumulus_clus3,9159884,5845050,3314834
1472303576,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472303576,netapp-02,vs1_xenoscope,1842872,974242,868629
1472303576,netapp-02,vs1_ftlvmw1,996147,729894,266252
1472303576,netapp-02,vs1_cumulus_clus5,6606028,4825741,1780287
1472303576,netapp-02,vs1_cumulus_clus1,6606028,5360773,1245255
1472303576,netapp-02,vs1_fusion_vol,716800,439313,277486
1472303576,netapp-02,vs1_websrvc,1459200,526,1458673
1472303576,netapp-02,vs1_labvdi2,1045954,888392,157562
1472303576,netapp-02,vs1_labpool7,486400,23447,462952
1472303576,netapp-02,vs1_reflab3,996147,665153,330994
