1472548238,netapp-02,n2_aggr0,376181,334807,41373,89 
1472548238,netapp-02,n2_aggr1,29718342,21185145,8533197,71 
1472550061,netapp-02,n2_aggr0,376181,334807,41373,89 
1472550061,netapp-02,n2_aggr1,29718342,21193590,8524751,71 
1472551884,netapp-02,n2_aggr0,376181,334807,41373,89 
1472551884,netapp-02,n2_aggr1,29718342,21240065,8478276,71 
1472553707,netapp-02,n2_aggr0,376181,334807,41373,89 
1472553707,netapp-02,n2_aggr1,29718342,21213702,8504640,71 
1472555529,netapp-02,n2_aggr0,376181,334807,41373,89 
1472555529,netapp-02,n2_aggr1,29718342,21259138,8459203,72 
1472557353,netapp-02,n2_aggr0,376181,334807,41373,89 
1472557353,netapp-02,n2_aggr1,29718342,21226614,8491727,71 
1472559175,netapp-02,n2_aggr0,376181,334807,41373,89 
1472559175,netapp-02,n2_aggr1,29718342,21273196,8445146,72 
1472561000,netapp-02,n2_aggr0,376181,334807,41373,89 
1472561000,netapp-02,n2_aggr1,29718342,21243467,8474875,71 
1472562822,netapp-02,n2_aggr0,376181,334807,41373,89 
1472562822,netapp-02,n2_aggr1,29718342,21288535,8429806,72 
1472564645,netapp-02,n2_aggr0,376181,334807,41373,89 
1472564645,netapp-02,n2_aggr1,29718342,21263443,8454899,72 
1472566468,netapp-02,n2_aggr0,376181,334821,41360,89 
1472566468,netapp-02,n2_aggr1,29718342,21313638,8404704,72 
1472568290,netapp-02,n2_aggr0,376181,334807,41373,89 
1472568290,netapp-02,n2_aggr1,29718342,21317527,8400815,72 
1472570114,netapp-02,n2_aggr0,376181,334807,41373,89 
1472570114,netapp-02,n2_aggr1,29718342,21368370,8349971,72 
1472571937,netapp-02,n2_aggr0,376181,334807,41373,89 
1472571937,netapp-02,n2_aggr1,29718342,21354015,8364327,72 
1472573761,netapp-02,n2_aggr0,376181,334807,41373,89 
1472573761,netapp-02,n2_aggr1,29718342,21412935,8305406,72 
1472575583,netapp-02,n2_aggr0,376181,334807,41373,89 
1472575583,netapp-02,n2_aggr1,29718342,21409156,8309186,72 
1472577406,netapp-02,n2_aggr0,376181,334807,41373,89 
1472577406,netapp-02,n2_aggr1,29718342,21470323,8248018,72 
1472579231,netapp-02,n2_aggr0,376181,334807,41373,89 
1472579231,netapp-02,n2_aggr1,29718342,21443599,8274743,72 
1472581055,netapp-02,n2_aggr0,376181,334816,41365,89 
1472581055,netapp-02,n2_aggr1,29718342,21497878,8220463,72 
1472582878,netapp-02,n2_aggr0,376181,334807,41373,89 
1472582878,netapp-02,n2_aggr1,29718342,21482059,8236283,72 
1472584701,netapp-02,n2_aggr0,376181,334807,41373,89 
1472584701,netapp-02,n2_aggr1,29718342,21556237,8162105,73 
1472586524,netapp-02,n2_aggr0,376181,334824,41357,89 
1472586524,netapp-02,n2_aggr1,29718342,21534349,8183993,72 
1472588346,netapp-02,n2_aggr0,376181,334807,41373,89 
1472588346,netapp-02,n2_aggr1,29718342,21580373,8137968,73 
1472590168,netapp-02,n2_aggr0,376181,334807,41373,89 
1472590168,netapp-02,n2_aggr1,29718342,21553453,8164889,73 
1472590882,netapp-02,n2_aggr0,376181,334807,41373,89 
1472590882,netapp-02,n2_aggr1,29718342,21613078,8105263,73 
1472592707,netapp-02,n2_aggr0,376181,334815,41365,89 
1472592707,netapp-02,n2_aggr1,29718342,21624156,8094186,73 
1472594530,netapp-02,n2_aggr0,376181,334807,41373,89 
1472594530,netapp-02,n2_aggr1,29718342,21729022,7989320,73 
1472596354,netapp-02,n2_aggr0,376181,334807,41373,89 
1472596354,netapp-02,n2_aggr1,29718342,21735165,7983177,73 
1472598178,netapp-02,n2_aggr0,376181,334807,41373,89 
1472598178,netapp-02,n2_aggr1,29718342,21807573,7910769,73 
1472600000,netapp-02,n2_aggr0,376181,334807,41373,89 
1472600000,netapp-02,n2_aggr1,29718342,21785755,7932586,73 
1472601823,netapp-02,n2_aggr0,376181,334807,41373,89 
1472601823,netapp-02,n2_aggr1,29718342,21841683,7876659,73 
1472603646,netapp-02,n2_aggr0,376181,334807,41373,89 
1472603646,netapp-02,n2_aggr1,29718342,21820499,7897842,73 
1472605467,netapp-02,n2_aggr0,376181,334807,41373,89 
1472605467,netapp-02,n2_aggr1,29718342,21866128,7852214,74 
1472607289,netapp-02,n2_aggr0,376181,334807,41373,89 
1472607289,netapp-02,n2_aggr1,29718342,21835377,7882964,73 
1472609112,netapp-02,n2_aggr0,376181,334807,41373,89 
1472609112,netapp-02,n2_aggr1,29718342,21879306,7839036,74 
1472610933,netapp-02,n2_aggr0,376181,334807,41373,89 
